"","iso2Code","Country","Year","Fertility","Population","GDP","Region"
"7358","TD","Chad",1989,7.276,5764631,248.703917036825,"Sub-Saharan Africa "
"7359","TD","Chad",1990,7.313,5951574,292.125336606096,"Sub-Saharan Africa "
"7360","TD","Chad",1991,7.346,6142558,305.595483675538,"Sub-Saharan Africa "
"7361","TD","Chad",1992,7.376,6338934,296.871314850606,"Sub-Saharan Africa "
"7362","TD","Chad",1993,7.399,6542419,223.655984331626,"Sub-Saharan Africa "
"7363","TD","Chad",1994,7.416,6755540,174.647469184933,"Sub-Saharan Africa "
"7364","TD","Chad",1995,7.425,6980351,207.141430979633,"Sub-Saharan Africa "
"7365","TD","Chad",1996,7.426,7216321,222.737507780976,"Sub-Saharan Africa "
"7366","TD","Chad",1997,7.419,7463347,206.970086737131,"Sub-Saharan Africa "
"7367","TD","Chad",1998,7.405,7724316,225.883370449236,"Sub-Saharan Africa "
"7368","TD","Chad",1999,7.384,8002899,191.764697209067,"Sub-Saharan Africa "
"7369","TD","Chad",2000,7.354,8301151,166.851345254665,"Sub-Saharan Africa "
"7370","TD","Chad",2001,7.315,8620917,198.279113094931,"Sub-Saharan Africa "
"7371","TD","Chad",2002,7.268,8959964,221.833733792326,"Sub-Saharan Africa "
"7372","TD","Chad",2003,7.212,9311234,293.910178881547,"Sub-Saharan Africa "
"7373","TD","Chad",2004,7.147,9665024,456.794431367544,"Sub-Saharan Africa "
"7374","TD","Chad",2005,7.074,10014413,529.432617632834,"Sub-Saharan Africa "
"7375","TD","Chad",2006,6.992,10356822,588.887956603556,"Sub-Saharan Africa "
"7376","TD","Chad",2007,6.902,10694366,655.161425310459,"Sub-Saharan Africa "
"7377","TD","Chad",2008,6.805,11030628,757.960223602613,"Sub-Saharan Africa "
"7378","TD","Chad",2009,6.702,11371325,622.790275671991,"Sub-Saharan Africa "
"7379","TD","Chad",2010,6.596,11720781,728.677964899329,"Sub-Saharan Africa "
"7380","TD","Chad",2011,6.486,12080037,875.940306460698,"Sub-Saharan Africa "
"7381","TG","Togo",1960,6.521,1580513,76.6384536906492,"Sub-Saharan Africa "
"7382","TG","Togo",1961,6.57,1597528,79.1200333739825,"Sub-Saharan Africa "
"7383","TG","Togo",1962,6.622,1612758,81.9946130163992,"Sub-Saharan Africa "
"7384","TG","Togo",1963,6.677,1631763,87.7920467009908,"Sub-Saharan Africa "
"7385","TG","Togo",1964,6.734,1662072,99.9379559912084,"Sub-Saharan Africa "
"7386","TG","Togo",1965,6.792,1708632,109.620041171965,"Sub-Saharan Africa "
"7387","TG","Togo",1966,6.851,1774029,121.833539266957,"Sub-Saharan Africa "
"7388","TG","Togo",1967,6.911,1855445,124.879174545796,"Sub-Saharan Africa "
"7389","TG","Togo",1968,6.971,1945781,124.34951149403,"Sub-Saharan Africa "
"7390","TG","Togo",1969,7.029,2034909,131.569752082335,"Sub-Saharan Africa "
"7391","TG","Togo",1970,7.084,2115521,120.053921509715,"Sub-Saharan Africa "
"7392","TG","Togo",1971,7.136,2185661,131.098816439578,"Sub-Saharan Africa "
"7393","TG","Togo",1972,7.182,2247575,149.351011758241,"Sub-Saharan Africa "
"7394","TG","Togo",1973,7.222,2303345,176.47375311464,"Sub-Saharan Africa "
"7395","TG","Togo",1974,7.254,2356623,237.813947342277,"Sub-Saharan Africa "
"7396","TG","Togo",1975,7.275,2410446,256.102674913003,"Sub-Saharan Africa "
"7397","TG","Togo",1976,7.286,2464459,251.322967369222,"Sub-Saharan Africa "
"7398","TG","Togo",1977,7.284,2518572,308.680896485032,"Sub-Saharan Africa "
"7399","TG","Togo",1978,7.27,2576477,319.919016039427,"Sub-Saharan Africa "
"7400","TG","Togo",1979,7.244,2642853,337.429180152885,"Sub-Saharan Africa "
"7401","TG","Togo",1980,7.207,2720838,417.6687675694,"Sub-Saharan Africa "
"7402","TG","Togo",1981,7.158,2812051,342.222516263298,"Sub-Saharan Africa "
"7403","TG","Togo",1982,7.099,2915098,281.860862681796,"Sub-Saharan Africa "
"7404","TG","Togo",1983,7.032,3026308,253.029935536109,"Sub-Saharan Africa "
"7405","TG","Togo",1984,6.957,3140297,228.688246943412,"Sub-Saharan Africa "
"7406","TG","Togo",1985,6.874,3252995,234.356273538339,"Sub-Saharan Africa "
"7407","TG","Togo",1986,6.781,3363537,315.415505908951,"Sub-Saharan Africa "
"7408","TG","Togo",1987,6.679,3472650,359.696279900755,"Sub-Saharan Africa "
"7409","TG","Togo",1988,6.569,3579803,385.174100480931,"Sub-Saharan Africa "
"7410","TG","Togo",1989,6.452,3684782,367.172241108462,"Sub-Saharan Africa "
"7411","TG","Togo",1990,6.331,3787602,429.936299434583,"Sub-Saharan Africa "
"7412","TG","Togo",1991,6.206,3887716,412.144254564602,"Sub-Saharan Africa "
"7413","TG","Togo",1992,6.081,3985364,424.7940979872,"Sub-Saharan Africa "
"7414","TG","Togo",1993,5.957,4082422,302.148316750489,"Sub-Saharan Africa "
"7415","TG","Togo",1994,5.837,4181481,234.994331465284,"Sub-Saharan Africa "
"7416","TG","Togo",1995,5.725,4284497,305.609460674892,"Sub-Saharan Africa "
"7417","TG","Togo",1996,5.62,4392177,333.649623785809,"Sub-Saharan Africa "
"7418","TG","Togo",1997,5.524,4504291,332.782888604496,"Sub-Saharan Africa "
"7419","TG","Togo",1998,5.437,4620710,343.528596134588,"Sub-Saharan Africa "
"7420","TG","Togo",1999,5.359,4740974,332.441073228612,"Sub-Saharan Africa "
"7421","TG","Togo",2000,5.288,4864753,266.046452858201,"Sub-Saharan Africa "
"7422","TG","Togo",2001,5.224,4992225,266.880796895728,"Sub-Saharan Africa "
"7423","TG","Togo",2002,5.166,5123674,287.807186682591,"Sub-Saharan Africa "
"7424","TG","Togo",2003,5.111,5258956,318.255256309675,"Sub-Saharan Africa "
"7425","TG","Togo",2004,5.059,5397851,358.860320140531,"Sub-Saharan Africa "
"7426","TG","Togo",2005,5.009,5540214,381.7820196676,"Sub-Saharan Africa "
"7427","TG","Togo",2006,4.962,5685845,387.419848895099,"Sub-Saharan Africa "
"7428","TG","Togo",2007,4.918,5834806,432.48441318938,"Sub-Saharan Africa "
"7429","TG","Togo",2008,4.876,5987491,527.690899049755,"Sub-Saharan Africa "
"7430","TG","Togo",2009,4.835,6144457,514.77300445963,"Sub-Saharan Africa "
"7431","TG","Togo",2010,4.792,6306014,503.161788464637,"Sub-Saharan Africa "
"7432","TG","Togo",2011,4.746,6472304,569.469715826065,"Sub-Saharan Africa "
"7433","TH","Thailand",1960,6.147,27362310,100.896120243148,"East Asia & Pacific "
"7434","TH","Thailand",1961,6.151,28195264,107.608067448362,"East Asia & Pacific "
"7435","TH","Thailand",1962,6.155,29058659,113.87011802336,"East Asia & Pacific "
"7436","TH","Thailand",1963,6.157,29951191,118.205765876112,"East Asia & Pacific "
"7437","TH","Thailand",1964,6.151,30870998,125.980068538729,"East Asia & Pacific "
"7438","TH","Thailand",1965,6.129,31816307,137.946168455467,"East Asia & Pacific "
"7439","TH","Thailand",1966,6.084,32784476,161.028372496669,"East Asia & Pacific "
"7440","TH","Thailand",1967,6.009,33774079,166.946415759631,"East Asia & Pacific "
"7441","TH","Thailand",1968,5.903,34785711,174.813429051476,"East Asia & Pacific "
"7442","TH","Thailand",1969,5.764,35820705,186.912473101253,"East Asia & Pacific "
"7443","TH","Thailand",1970,5.595,36878580,192.158657686311,"East Asia & Pacific "
"7444","TH","Thailand",1971,5.397,37959301,194.287034552347,"East Asia & Pacific "
"7445","TH","Thailand",1972,5.181,39057780,209.378847403799,"East Asia & Pacific "
"7446","TH","Thailand",1973,4.953,40162277,269.870000544905,"East Asia & Pacific "
"7447","TH","Thailand",1974,4.721,41257648,332.132327329361,"East Asia & Pacific "
"7448","TH","Thailand",1975,4.488,42332566,351.567874239125,"East Asia & Pacific "
"7449","TH","Thailand",1976,4.257,43382444,391.522633245771,"East Asia & Pacific "
"7450","TH","Thailand",1977,4.03,44408422,445.395522878452,"East Asia & Pacific "
"7451","TH","Thailand",1978,3.808,45412214,528.636791574975,"East Asia & Pacific "
"7452","TH","Thailand",1979,3.594,46397977,589.931978168492,"East Asia & Pacific "
"7453","TH","Thailand",1980,3.392,47369137,683.008316224284,"East Asia & Pacific "
"7454","TH","Thailand",1981,3.202,48319564,721.157966561851,"East Asia & Pacific "
"7455","TH","Thailand",1982,3.024,49247430,742.978310447546,"East Asia & Pacific "
"7456","TH","Thailand",1983,2.859,50165305,798.216981119839,"East Asia & Pacific "
"7457","TH","Thailand",1984,2.707,51090390,818.111729077893,"East Asia & Pacific "
"7458","TH","Thailand",1985,2.571,52031925,747.631599216176,"East Asia & Pacific "
"7459","TH","Thailand",1986,2.451,53003237,813.097028313803,"East Asia & Pacific "
"7460","TH","Thailand",1987,2.346,53993052,935.96201379576,"East Asia & Pacific "
"7461","TH","Thailand",1988,2.256,54956736,1122.10547605054,"East Asia & Pacific "
"7462","TH","Thailand",1989,2.179,55833321,1294.04351824555,"East Asia & Pacific "
"7463","TH","Thailand",1990,2.113,56582726,1508.29052173374,"East Asia & Pacific "
"7464","TH","Thailand",1991,2.055,57184324,1717.86088451079,"East Asia & Pacific "
"7465","TH","Thailand",1992,2.003,57661001,1932.89647983697,"East Asia & Pacific "
"7466","TH","Thailand",1993,1.956,58069612,2152.77296822339,"East Asia & Pacific "
"7467","TH","Thailand",1994,1.911,58491145,2467.17802039514,"East Asia & Pacific "
"7468","TH","Thailand",1995,1.867,58983954,2848.5468659428,"East Asia & Pacific "
"7469","TH","Thailand",1996,1.824,59562136,3054.75330669703,"East Asia & Pacific "
"7470","TH","Thailand",1997,1.784,60206941,2506.21351938549,"East Asia & Pacific "
"7471","TH","Thailand",1998,1.745,60903042,1836.68419820457,"East Asia & Pacific "
"7472","TH","Thailand",1999,1.709,61623143,1989.99492281197,"East Asia & Pacific "
"7473","TH","Thailand",2000,1.676,62343379,1968.53699100203,"East Asia & Pacific "
"7474","TH","Thailand",2001,1.644,63069070,1831.90278769536,"East Asia & Pacific "
"7475","TH","Thailand",2002,1.615,63797841,1988.73373614672,"East Asia & Pacific "
"7476","TH","Thailand",2003,1.588,64488338,2211.87401407852,"East Asia & Pacific "
"7477","TH","Thailand",2004,1.563,65087400,2478.81756829474,"East Asia & Pacific "
"7478","TH","Thailand",2005,1.539,65559487,2689.95314749652,"East Asia & Pacific "
"7479","TH","Thailand",2006,1.517,65883961,3143.23585473779,"East Asia & Pacific "
"7480","TH","Thailand",2007,1.496,66076927,3737.71725450907,"East Asia & Pacific "
"7481","TH","Thailand",2008,1.477,66185340,4118.40143538363,"East Asia & Pacific "
"7482","TH","Thailand",2009,1.459,66277335,3978.90538128237,"East Asia & Pacific "
"7483","TH","Thailand",2010,1.443,66402316,4802.66275766213,"East Asia & Pacific "
"7484","TH","Thailand",2011,1.427,66576332,5192.11890669532,"East Asia & Pacific "
"7485","TJ","Tajikistan",1990,5.175,5297286,496.366453740684,"Europe & Central Asia "
"7486","TJ","Tajikistan",1991,5.067,5417554,468.024017731334,"Europe & Central Asia "
"7487","TJ","Tajikistan",1992,4.95,5523207,345.677183710184,"Europe & Central Asia "
"7488","TJ","Tajikistan",1993,4.83,5616797,293.173115390131,"Europe & Central Asia "
"7489","TJ","Tajikistan",1994,4.709,5702611,236.045288865579,"Europe & Central Asia "
"7490","TJ","Tajikistan",1995,4.587,5784330,212.906785290758,"Europe & Central Asia "
"7491","TJ","Tajikistan",1996,4.462,5862347,178.06742975224,"Europe & Central Asia "
"7492","TJ","Tajikistan",1997,4.334,5937177,155.266234403067,"Europe & Central Asia "
"7493","TJ","Tajikistan",1998,4.203,6012933,219.547875379583,"Europe & Central Asia "
"7494","TJ","Tajikistan",1999,4.075,6094661,178.28183846662,"Europe & Central Asia "
"7495","TJ","Tajikistan",2000,3.954,6186152,139.109141558996,"Europe & Central Asia "
"7496","TJ","Tajikistan",2001,3.848,6289340,171.84219736323,"Europe & Central Asia "
"7497","TJ","Tajikistan",2002,3.76,6404118,190.676342116936,"Europe & Central Asia "
"7498","TJ","Tajikistan",2003,3.695,6529609,238.012037560324,"Europe & Central Asia "
"7499","TJ","Tajikistan",2004,3.653,6663929,311.550244655687,"Europe & Central Asia "
"7500","TJ","Tajikistan",2005,3.636,6805655,339.764442809462,"Europe & Central Asia "
"7501","TJ","Tajikistan",2006,3.642,6954522,406.963419462084,"Europe & Central Asia "
"7502","TJ","Tajikistan",2007,3.667,7111025,523.060651748037,"Europe & Central Asia "
"7503","TJ","Tajikistan",2008,3.703,7275252,709.437442230295,"Europe & Central Asia "
"7504","TJ","Tajikistan",2009,3.743,7447396,668.442277513571,"Europe & Central Asia "
"7505","TJ","Tajikistan",2010,3.78,7627326,739.674948137384,"Europe & Central Asia "
"7506","TJ","Tajikistan",2011,3.807,7814850,834.590592353473,"Europe & Central Asia "
"7507","TL","Timor-Leste",2000,7.112,853585,370.437624841111,"East Asia & Pacific "
"7508","TL","Timor-Leste",2001,7.092,871353,318.240713006095,"East Asia & Pacific "
"7509","TL","Timor-Leste",2002,7.037,899367,315.888841818746,"East Asia & Pacific "
"7510","TL","Timor-Leste",2003,6.965,933369,319.059235950626,"East Asia & Pacific "
"7511","TL","Timor-Leste",2004,6.64875,966987,319.859522413435,"East Asia & Pacific "
"7512","TL","Timor-Leste",2005,6.3325,983125,461.996185632549,"East Asia & Pacific "
"7513","TL","Timor-Leste",2006,6.01625,1014439,438.961830134685,"East Asia & Pacific "
"7514","TL","Timor-Leste",2007,5.7,1046030,501.993250671587,"East Asia & Pacific "
"7515","TL","Timor-Leste",2008,5.7,1077911,616.934051141514,"East Asia & Pacific "
"7516","TL","Timor-Leste",2009,5.7,1110071,709.954588490286,"East Asia & Pacific "
"7517","TL","Timor-Leste",2010,5.578,1142502,765.950519123818,"East Asia & Pacific "
"7518","TL","Timor-Leste",2011,5.453,1175880,927.815763513284,"East Asia & Pacific "
"7519","TM","Turkmenistan",1987,4.572,3392823,698.138559210338,"Europe & Central Asia "
"7520","TM","Turkmenistan",1988,4.513,3479088,859.040886808671,"Europe & Central Asia "
"7521","TM","Turkmenistan",1989,4.44,3570558,854.192871554697,"Europe & Central Asia "
"7522","TM","Turkmenistan",1990,4.345,3668000,881.152354562341,"Europe & Central Asia "
"7523","TM","Turkmenistan",1991,4.222,3772350,847.541719995419,"Europe & Central Asia "
"7524","TM","Turkmenistan",1992,4.071,3881973,824.462152637356,"Europe & Central Asia "
"7525","TM","Turkmenistan",1993,3.898,3991917,796.415844462983,"Europe & Central Asia "
"7526","TM","Turkmenistan",1994,3.707,4095512,625.34760204711,"Europe & Central Asia "
"7527","TM","Turkmenistan",1995,3.512,4188010,592.698785273691,"Europe & Central Asia "
"7528","TM","Turkmenistan",1996,3.325,4267690,557.510448967896,"Europe & Central Asia "
"7529","TM","Turkmenistan",1997,3.159,4335991,565.057669687832,"Europe & Central Asia "
"7530","TM","Turkmenistan",1998,3.021,4395293,592.836032793122,"Europe & Central Asia "
"7531","TM","Turkmenistan",1999,2.914,4449427,550.787024886125,"Europe & Central Asia "
"7532","TM","Turkmenistan",2000,2.837,4501419,645.277101469676,"Europe & Central Asia "
"7533","TM","Turkmenistan",2001,2.783,4551762,776.572230382847,"Europe & Central Asia "
"7534","TM","Turkmenistan",2002,2.741,4600171,969.970244308198,"Europe & Central Asia "
"7535","TM","Turkmenistan",2003,2.701,4648037,1286.01398457063,"Europe & Central Asia "
"7536","TM","Turkmenistan",2004,2.66,4696876,1455.93604950756,"Europe & Central Asia "
"7537","TM","Turkmenistan",2005,2.615,4747839,1706.95672639245,"Europe & Central Asia "
"7538","TM","Turkmenistan",2006,2.569,4801595,2140.45502638705,"Europe & Central Asia "
"7539","TM","Turkmenistan",2007,2.523,4858236,2606.74143931861,"Europe & Central Asia "
"7540","TM","Turkmenistan",2008,2.482,4917543,3918.91748925194,"Europe & Central Asia "
"7541","TM","Turkmenistan",2009,2.445,4978962,4059.97397456556,"Europe & Central Asia "
"7542","TM","Turkmenistan",2010,2.412,5041995,4479.03323146785,"Europe & Central Asia "
"7543","TM","Turkmenistan",2011,2.381,5106668,5495.12705225486,"Europe & Central Asia "
"7544","TN","Tunisia",1961,7.088,4277371.2,202.497144885177,"Middle East & North Africa "
"7545","TN","Tunisia",1962,7.118,4350811.2,202.267512966111,"Middle East & North Africa "
"7546","TN","Tunisia",1963,7.125,4436643.2,231.422177933143,"Middle East & North Africa "
"7547","TN","Tunisia",1964,7.107,4530835.2,226.418919703823,"Middle East & North Africa "
"7548","TN","Tunisia",1965,7.059,4630000,214.049161781343,"Middle East & North Africa "
"7549","TN","Tunisia",1966,6.978,4731395.2,220.009603288345,"Middle East & North Africa "
"7550","TN","Tunisia",1967,6.869,4832923.2,224.649604552848,"Middle East & North Africa "
"7551","TN","Tunisia",1968,6.737,4933131.2,246.22630483995,"Middle East & North Africa "
"7552","TN","Tunisia",1969,6.59,5031211.2,256.380563373043,"Middle East & North Africa "
"7553","TN","Tunisia",1970,6.438,5127000,280.717397159761,"Middle East & North Africa "
"7554","TN","Tunisia",1971,6.292,5208153.99796057,323.560441043946,"Middle East & North Africa "
"7555","TN","Tunisia",1972,6.16,5294324.88571644,422.635608341295,"Middle East & North Africa "
"7556","TN","Tunisia",1973,6.046,5388708.88571644,506.760994923884,"Middle East & North Africa "
"7557","TN","Tunisia",1974,5.95,5493721.99796057,645.437160820006,"Middle East & North Africa "
"7558","TN","Tunisia",1975,5.867,5611000,771.508341383465,"Middle East & North Africa "
"7559","TN","Tunisia",1976,5.79,5742338.59918121,785.070280044966,"Middle East & North Africa "
"7560","TN","Tunisia",1977,5.706,5889693.43264597,867.603658744242,"Middle East & North Africa "
"7561","TN","Tunisia",1978,5.606,6049539.1538666,986.599849956447,"Middle East & North Africa "
"7562","TN","Tunisia",1979,5.488,6215689.88937835,1156.57302803448,"Middle East & North Africa "
"7563","TN","Tunisia",1980,5.349,6384000,1369.52611185947,"Middle East & North Africa "
"7564","TN","Tunisia",1981,5.189,6555184.53756629,1285.77822942197,"Middle East & North Africa "
"7565","TN","Tunisia",1982,5.015,6729178.33146311,1208.69716066177,"Middle East & North Africa "
"7566","TN","Tunisia",1983,4.833,6905135.98862755,1209.32387921438,"Middle East & North Africa "
"7567","TN","Tunisia",1984,4.645,7042550.14039959,1172.10000753325,"Middle East & North Africa "
"7568","TN","Tunisia",1985,4.454,7260360.96948412,1158.37019334338,"Middle East & North Africa "
"7569","TN","Tunisia",1986,4.265,7492632.57944698,1203.55498575275,"Middle East & North Africa "
"7570","TN","Tunisia",1987,4.077,7684751.36353536,1261.81562100824,"Middle East & North Africa "
"7571","TN","Tunisia",1988,3.893,7857618.98112,1284.9048632179,"Middle East & North Africa "
"7572","TN","Tunisia",1989,3.714,7958694.4,1269.28637763848,"Middle East & North Africa "
"7573","TN","Tunisia",1990,3.538,8154400,1507.23145563355,"Middle East & North Africa "
"7574","TN","Tunisia",1991,3.363,8318200,1571.82835333313,"Middle East & North Africa "
"7575","TN","Tunisia",1992,3.188,8489900,1825.37913235654,"Middle East & North Africa "
"7576","TN","Tunisia",1993,3.013,8657400,1687.451994419,"Middle East & North Africa "
"7577","TN","Tunisia",1994,2.9,8815400,1773.31300046264,"Middle East & North Africa "
"7578","TN","Tunisia",1995,2.67,8957500,2012.93626562595,"Middle East & North Africa "
"7579","TN","Tunisia",1996,2.51,9089300,2154.98693916039,"Middle East & North Africa "
"7580","TN","Tunisia",1997,2.38,9215000,2251.36846776111,"Middle East & North Africa "
"7581","TN","Tunisia",1998,2.23,9333300,2336.08394315192,"Middle East & North Africa "
"7582","TN","Tunisia",1999,2.09,9455900,2426.38836272624,"Middle East & North Africa "
"7583","TN","Tunisia",2000,2.08,9563500,2245.33505902835,"Middle East & North Africa "
"7584","TN","Tunisia",2001,2.05,9673600,2281.05687999244,"Middle East & North Africa "
"7585","TN","Tunisia",2002,2,9781900,2365.75886121553,"Middle East & North Africa "
"7586","TN","Tunisia",2003,2.06,9839800,2790.00436823287,"Middle East & North Africa "
"7587","TN","Tunisia",2004,2.02,9932400,3139.52911808272,"Middle East & North Africa "
"7588","TN","Tunisia",2005,2.04,10029000,3218.96108071481,"Middle East & North Africa "
"7589","TN","Tunisia",2006,2.03,10127900,3394.31028757518,"Middle East & North Africa "
"7590","TN","Tunisia",2007,2.04,10225100,3799.34787374147,"Middle East & North Africa "
"7591","TN","Tunisia",2008,2.06,10328900,4331.24080680282,"Middle East & North Africa "
"7592","TN","Tunisia",2009,2.05,10439600,4177.13022418863,"Middle East & North Africa "
"7593","TN","Tunisia",2010,2.13,10549100,4206.77992157625,"Middle East & North Africa "
"7594","TN","Tunisia",2011,2.13,10673800,4350.33597633538,"Middle East & North Africa "
"7595","TO","Tonga",1975,5.426,88347,367.944218836608,"East Asia & Pacific "
"7596","TO","Tonga",1976,5.438,89258,336.512460311137,"East Asia & Pacific "
"7597","TO","Tonga",1977,5.471,90296,378.082936142815,"East Asia & Pacific "
"7598","TO","Tonga",1978,5.509,91361,454.980480425988,"East Asia & Pacific "
"7599","TO","Tonga",1979,5.541,92300,483.932849534913,"East Asia & Pacific "
"7600","TO","Tonga",1980,5.553,93007,572.645902255842,"East Asia & Pacific "
"7601","TO","Tonga",1981,5.532,93451,666.039029333757,"East Asia & Pacific "
"7602","TO","Tonga",1982,5.475,93682,662.540947792559,"East Asia & Pacific "
"7603","TO","Tonga",1983,5.385,93774,649.049458954123,"East Asia & Pacific "
"7604","TO","Tonga",1984,5.266,93838,684.673101957262,"East Asia & Pacific "
"7605","TO","Tonga",1985,5.128,93953,639.241570939483,"East Asia & Pacific "
"7606","TO","Tonga",1986,4.989,94149,724.339670256437,"East Asia & Pacific "
"7607","TO","Tonga",1987,4.864,94403,865.090446857602,"East Asia & Pacific "
"7608","TO","Tonga",1988,4.763,94687,1126.41933282649,"East Asia & Pacific "
"7609","TO","Tonga",1989,4.691,94952,1119.98541353626,"East Asia & Pacific "
"7610","TO","Tonga",1990,4.644,95165,1193.33601195191,"East Asia & Pacific "
"7611","TO","Tonga",1991,4.612,95321,1386.90468466404,"East Asia & Pacific "
"7612","TO","Tonga",1992,4.583,95443,1436.10626813984,"East Asia & Pacific "
"7613","TO","Tonga",1993,4.547,95560,1449.24533688848,"East Asia & Pacific "
"7614","TO","Tonga",1994,4.501,95712,2024.57312603366,"East Asia & Pacific "
"7615","TO","Tonga",1995,4.447,95928,2111.44831464367,"East Asia & Pacific "
"7616","TO","Tonga",1996,4.391,96218,2282.14648085572,"East Asia & Pacific "
"7617","TO","Tonga",1997,4.34,96574,2196.81409751838,"East Asia & Pacific "
"7618","TO","Tonga",1998,4.3,96991,1945.40727819112,"East Asia & Pacific "
"7619","TO","Tonga",1999,4.27,97457,1997.4912176103,"East Asia & Pacific "
"7620","TO","Tonga",2000,4.25,97962,1925.47373939807,"East Asia & Pacific "
"7621","TO","Tonga",2001,4.236,98504,1695.79793786279,"East Asia & Pacific "
"7622","TO","Tonga",2002,4.221,99083,1834.84499819861,"East Asia & Pacific "
"7623","TO","Tonga",2003,4.202,99691,2087.43569545211,"East Asia & Pacific "
"7624","TO","Tonga",2004,4.177,100319,2400.28889064866,"East Asia & Pacific "
"7625","TO","Tonga",2005,4.144,100960,2622.94922539049,"East Asia & Pacific "
"7626","TO","Tonga",2006,4.104,101617,2912.88248148099,"East Asia & Pacific "
"7627","TO","Tonga",2007,4.059,102289,2943.26884686876,"East Asia & Pacific "
"7628","TO","Tonga",2008,4.012,102947,3369.39573522453,"East Asia & Pacific "
"7629","TO","Tonga",2009,3.963,103557,3075.46957604931,"East Asia & Pacific "
"7630","TO","Tonga",2010,3.914,104098,3542.64981435214,"East Asia & Pacific "
"7631","TO","Tonga",2011,3.864,104554,4100.50597032567,"East Asia & Pacific "
"7632","TR","Turkey",1960,6.303,27553280,507.92952909197,"Europe & Central Asia "
"7633","TR","Turkey",1961,6.241,28229291,284.012775978963,"Europe & Central Asia "
"7634","TR","Turkey",1962,6.175,28909985,308.510822066164,"Europe & Central Asia "
"7635","TR","Turkey",1963,6.104,29597047,349.760769193056,"Europe & Central Asia "
"7636","TR","Turkey",1964,6.029,30292969,368.82991171571,"Europe & Central Asia "
"7637","TR","Turkey",1965,5.951,31000167,385.343800603175,"Europe & Central Asia "
"7638","TR","Turkey",1966,5.874,31718266,445.14209050995,"Europe & Central Asia "
"7639","TR","Turkey",1967,5.797,32448404,482.756360314777,"Europe & Central Asia "
"7640","TR","Turkey",1968,5.721,33196289,527.167358977987,"Europe & Central Asia "
"7641","TR","Turkey",1969,5.644,33969201,573.068135063485,"Europe & Central Asia "
"7642","TR","Turkey",1970,5.563,34772031,491.399438869105,"Europe & Central Asia "
"7643","TR","Turkey",1971,5.475,35608079,456.543021144154,"Europe & Central Asia "
"7644","TR","Turkey",1972,5.375,36475356,560.134228884851,"Europe & Central Asia "
"7645","TR","Turkey",1973,5.263,37366922,688.426561477065,"Europe & Central Asia "
"7646","TR","Turkey",1974,5.14,38272701,930.164658000825,"Europe & Central Asia "
"7647","TR","Turkey",1975,5.008,39185637,1139.0323256137,"Europe & Central Asia "
"7648","TR","Turkey",1976,4.872,40100696,1278.78415263139,"Europe & Central Asia "
"7649","TR","Turkey",1977,4.738,41020211,1430.43666175603,"Europe & Central Asia "
"7650","TR","Turkey",1978,4.608,41953105,1552.8534177814,"Europe & Central Asia "
"7651","TR","Turkey",1979,4.483,42912350,2083.17851756438,"Europe & Central Asia "
"7652","TR","Turkey",1980,4.361,43905790,1566.74756485975,"Europe & Central Asia "
"7653","TR","Turkey",1981,4.239,44936836,1580.88611624645,"Europe & Central Asia "
"7654","TR","Turkey",1982,4.114,45997940,1403.2439839862,"Europe & Central Asia "
"7655","TR","Turkey",1983,3.982,47072603,1310.27978451709,"Europe & Central Asia "
"7656","TR","Turkey",1984,3.844,48138191,1246.20199080264,"Europe & Central Asia "
"7657","TR","Turkey",1985,3.704,49178079,1367.17313143929,"Europe & Central Asia "
"7658","TR","Turkey",1986,3.563,50186914,1508.91943590689,"Europe & Central Asia "
"7659","TR","Turkey",1987,3.427,51168270,1703.64934222579,"Europe & Central Asia "
"7660","TR","Turkey",1988,3.3,52125597,1742.95968264866,"Europe & Central Asia "
"7661","TR","Turkey",1989,3.183,53065801,2019.0658889158,"Europe & Central Asia "
"7662","TR","Turkey",1990,3.078,53994605,2790.58048659139,"Europe & Central Asia "
"7663","TR","Turkey",1991,2.987,54911233,2750.64390166299,"Europe & Central Asia "
"7664","TR","Turkey",1992,2.906,55815175,2850.38975848601,"Europe & Central Asia "
"7665","TR","Turkey",1993,2.835,56713073,3181.31755569415,"Europe & Central Asia "
"7666","TR","Turkey",1994,2.772,57613441,2268.39727030533,"Europe & Central Asia "
"7667","TR","Turkey",1995,2.715,58522320,2896.09060351734,"Europe & Central Asia "
"7668","TR","Turkey",1996,2.661,59442502,3052.95956893866,"Europe & Central Asia "
"7669","TR","Turkey",1997,2.609,60372413,3144.39393222957,"Europe & Central Asia "
"7670","TR","Turkey",1998,2.557,61308204,4392.35016760685,"Europe & Central Asia "
"7671","TR","Turkey",1999,2.506,62243779,4012.47281064265,"Europe & Central Asia "
"7672","TR","Turkey",2000,2.454,63174483,4219.54433706665,"Europe & Central Asia "
"7673","TR","Turkey",2001,2.404,64100297,3057.79065014504,"Europe & Central Asia "
"7674","TR","Turkey",2002,2.356,65022300,3576.22785990263,"Europe & Central Asia "
"7675","TR","Turkey",2003,2.311,65938265,4595.28777134656,"Europe & Central Asia "
"7676","TR","Turkey",2004,2.27,66845635,5866.7447020472,"Europe & Central Asia "
"7677","TR","Turkey",2005,2.234,67743052,7129.58487961051,"Europe & Central Asia "
"7678","TR","Turkey",2006,2.202,68626337,7736.09839040018,"Europe & Central Asia "
